from,to,type,count
chimins_lcvebot,jiminieilyy,retweet,1
chimins_lcvebot,jmnyoongie,retweet,1
chimins_lcvebot,jnwchu,retweet,1
chimins_lcvebot,jooniebabeee,retweet,1
chimins_lcvebot,kimbabkiddinggg,retweet,1
chimins_lcvebot,kimjeon_guk3001,retweet,1
chimins_lcvebot,laachimolala_,retweet,1
chimins_lcvebot,minimousmini,retweet,1
chimins_lcvebot,naipanpin,retweet,1
chimins_lcvebot,nrsptr_,retweet,1
chimins_lcvebot,pcrjhopee,retweet,1
chimins_lcvebot,peachimy95,retweet,1
chimins_lcvebot,pjmnsi95,retweet,1
chimins_lcvebot,rie_taentastic,retweet,1
chimins_lcvebot,saareloved,retweet,1
chimins_lcvebot,sayaadlhcdw1,retweet,1
chimins_lcvebot,simpleeisgood,retweet,1
chimins_lcvebot,strawbetae,retweet,1
chimins_lcvebot,syblktv_,retweet,1
chimins_lcvebot,taexcxc,retweet,1
chimins_lcvebot,ttwtysix,retweet,1
chimins_lcvebot,ughseagulls,retweet,1
chimins_lcvebot,wuleyya,retweet,1
chimins_lcvebot,youphoriav,retweet,1
chimmynai,Hahaxx24,retweet,1
chimmynai,LouraChristine,retweet,1
chimmynai,Moonjinminnn,retweet,1
chimmynai,PutriBuddy,retweet,1
chimmynai,Rosi_ssi13,retweet,1
chimmynai,Taexwntr_,retweet,1
chimmynai,aaaxxgv,retweet,1
chimmynai,alphacaxx,retweet,1
chimmynai,avvjimin,retweet,1
chimmynai,ayjeyeee,retweet,2
chimmynai,ayunanteaa,retweet,1
chimmynai,calif0rniaa,retweet,1
chimmynai,cmyliy,retweet,1
chimmynai,halcyon1221,retweet,2
chimmynai,jeontaegoo,retweet,1
chimmynai,jeymaisvu,retweet,1
chimmynai,jiggukxie,retweet,1
chimmynai,jiimxj7,retweet,1
chimmynai,jinniejgguk,retweet,1
chimmynai,jj_shoo,retweet,1
chimmynai,jungoogurl,retweet,1
chimmynai,jungsmy,retweet,1
chimmynai,kthxte,retweet,1
chimmynai,lenpark_,retweet,1
chimmynai,loovbangtan,retweet,1
chimmynai,lovetaehyunq,retweet,1
chimmynai,lveurslfx,retweet,1
chimmynai,m1nlatt3,retweet,1
chimmynai,mintssugarr,retweet,1
chimmynai,minyoondin_,retweet,1
chimmynai,mllkywayy__,retweet,2
chimmynai,nambinkusayang,retweet,1
chimmynai,naveore,retweet,1
chimmynai,nxvirgo,retweet,1
chimmynai,sgurl_makeitr8,retweet,1
chimmynai,sucinurhaa,retweet,2
chimmynai,sugapoww,retweet,1
chimmynai,tweetyjiminie,retweet,1
chimmynai,vanilaaxx,retweet,1
chimmynai,wannafucx,retweet,1
chocolatelench,armyluvyou_,reply,2
chocolekookie,ri_vante,reply,2
chocolekookie,ughteanabts,retweet,3
choiheerung,zeainhere,reply,2
choivyeonjun,Ggukkiejeonn,retweet,1
choivyeonjun,onfilterz,reply,1
choivyeonjun,onfilterz,retweet,1
choivyeonjun,rinlvcsy,retweet,1
choivyeonjun,rxngguk,retweet,1
choivyeonjun,trafalgar_tum,retweet,1
choivyeonjun,vtgoogie,retweet,1
choiyeonki,que0779,reply,1
chp_koko,bananaapelpie,reply,1
chp_koko,jmjee,reply,1
chqkoo,VJ_MaeMae1309,retweet,1
chqkoo,jeonxmina,retweet,1
chqkoo,km_niia,retweet,1
chqkoo,singularitaeey,retweet,1
chqkoo,yourrkive,retweet,1
cigarttaex,EncusSuga,retweet,1
cigarttaex,Jvchimsyll,retweet,1
cigarttaex,PutriBuddy,retweet,1
cigarttaex,anslmin,retweet,1
cigarttaex,fristaaata,retweet,1
cigarttaex,ggukiefrnin,retweet,1
cigarttaex,grassylight,retweet,1
cigarttaex,laachimolala_,retweet,1
cigarttaex,minjkrhm,retweet,1
cigarttaex,purpleyou509,retweet,1
cigarttaex,sayaadlhcdw1,retweet,1
cigarttaex,sheticgrl,retweet,1
cigarttaex,virilista,retweet,1
cigarttaex,yoon_ethereal,retweet,1
cikakmhl,Moonjinminnn,retweet,1
cikakmhl,NamuJoonss_,retweet,1
cikakmhl,OriAstryA,retweet,1
cikakmhl,Risktaeth,retweet,1
cikakmhl,Springsent_jk,retweet,1
cikakmhl,Taerinra_ssi,retweet,1
cikakmhl,ValKoodi,retweet,1
cikakmhl,YaniaSadiyah,retweet,1
cikakmhl,agustdsg_,retweet,1
cikakmhl,babysweetRJ,retweet,1
cikakmhl,ccxtannie,retweet,1
cikakmhl,ceccindyy,retweet,1
cikakmhl,cikakmhl,retweet,1
cikakmhl,cutiesksj_,retweet,1
cikakmhl,daegumandue,retweet,1
cikakmhl,eternmoons,retweet,1
cikakmhl,euphoriamagics_,retweet,1
cikakmhl,exaggeratepjm,retweet,1
cikakmhl,fafellourite,retweet,1
cikakmhl,hobie1301,retweet,1
cikakmhl,hopetaexy,retweet,1
cikakmhl,iam_your_world,retweet,1
cikakmhl,iseadreams,retweet,1
cikakmhl,jeonjkmrkeu,retweet,1
cikakmhl,jeykeysubin,retweet,1
cikakmhl,kkimlavaa,retweet,1
cikakmhl,kkulggukie,retweet,1
cikakmhl,ktaexxs,retweet,1
cikakmhl,kthjkgoo,retweet,1
cikakmhl,m1nlatt3,retweet,1
cikakmhl,matchadell_,retweet,1
cikakmhl,mllkywayy__,retweet,1
cikakmhl,mochiistarrr,retweet,1
cikakmhl,moonjinnnnn,retweet,1
cikakmhl,pphpjm,retweet,1
cikakmhl,qtyunki,retweet,1
cikakmhl,salsabilanpf17,retweet,1
cikakmhl,sugarchxs,retweet,1
cikakmhl,sunkitten93,retweet,1
cikakmhl,ughkeyluv,retweet,1
cikakmhl,vgukies,retweet,1
cikakmhl,woocheonma,retweet,1
cikakmhl,xoluvy29,retweet,1
cleinadams,ekswanit,retweet,1
clouddiiyy,drkxlvn,retweet,1
cloudybties,bubbymilk,reply,1
cloudynini_,Ineverleaveyouu,retweet,1
cloudynini_,Skandivania,retweet,1
cloudynini_,Yunee093,retweet,1
cloudynini_,aeriikan,retweet,1
cloudynini_,dearrmochi,retweet,1
cloudynini_,jonginpouty,retweet,1
cocho_v,ughkeyluv,reply,1
cocotaetree,AgustDka,retweet,1
cocotaetree,Amellaputri5,retweet,1
cocotaetree,AuliyaArmy,retweet,1
cocotaetree,DclcomniaJK,retweet,1
cocotaetree,Deykolmebaepsae,retweet,2
cocotaetree,ETERNALGUKIE,retweet,1
cocotaetree,IyanIdan,retweet,1
cocotaetree,Malforhope,retweet,1
cocotaetree,NAMJOONinng,retweet,1
cocotaetree,NQuinyy,retweet,1
cocotaetree,NamuJoonss_,retweet,1
cocotaetree,PutriBuddy,retweet,1
cocotaetree,Tae_Boo__2,retweet,1
cocotaetree,Xxjhnsa,retweet,1
cocotaetree,YaniaSadiyah,retweet,1
cocotaetree,YoungWildfRee0_,retweet,1
cocotaetree,Z3ROCLOCK,retweet,1
cocotaetree,_ImyourAliennn_,retweet,1
cocotaetree,_kjjy,retweet,1
cocotaetree,achacacia,retweet,1
cocotaetree,aegustdx,retweet,1
cocotaetree,aleahade,retweet,1
cocotaetree,ayjeyeee,retweet,1
cocotaetree,ayunanteaa,retweet,1
cocotaetree,bangtann136,retweet,1
cocotaetree,bangtanvaa,retweet,1
cocotaetree,blacqswann,retweet,1
cocotaetree,calif0rniaa,retweet,1
cocotaetree,callme_naa,retweet,1
cocotaetree,chimmyvtae_,retweet,1
cocotaetree,chxrrytaes,retweet,1
cocotaetree,cilok2rb,retweet,1
cocotaetree,citrusbangtan,retweet,1
cocotaetree,daegumandue,retweet,1
cocotaetree,dwiyull07,retweet,1
cocotaetree,ekaylnxv,retweet,1
cocotaetree,euphoriaazx,retweet,1
cocotaetree,euphoriamagics_,retweet,1
cocotaetree,fltrjim_,retweet,1
cocotaetree,fluffycheekzz,retweet,1
cocotaetree,ggukiefrnin,retweet,1
cocotaetree,hhj_stayy,retweet,1
cocotaetree,hnzzhr,retweet,1
cocotaetree,innerjmxx,retweet,1
cocotaetree,istgkth_,retweet,1
cocotaetree,jhopef0rlife,retweet,1
cocotaetree,jiminesgf,retweet,1
cocotaetree,jjkiaa,retweet,1
cocotaetree,jsyfee,retweet,1
cocotaetree,jungoogurl,retweet,1
cocotaetree,kkulggukie,retweet,1
cocotaetree,kookjeykey,retweet,1
cocotaetree,kookminidst,retweet,1
cocotaetree,kthjeon_,retweet,1
cocotaetree,laachimolala_,retweet,1
cocotaetree,lattaetic,retweet,1
cocotaetree,lilmygmeow_,retweet,1
cocotaetree,lovvemaze,retweet,1
cocotaetree,m1nlatt3,retweet,1
cocotaetree,matchalattetae,retweet,1
cocotaetree,may_Njel,retweet,1
cocotaetree,mcxnchildz,retweet,1
cocotaetree,mejicshop,retweet,1
cocotaetree,moagarmy,retweet,1
cocotaetree,moonstarjn,retweet,1
cocotaetree,narhmpich,retweet,1
cocotaetree,nasigorengwangi,retweet,1
cocotaetree,niewrules,retweet,1
cocotaetree,oalamonyet,retweet,1
cocotaetree,parkjmnne,retweet,1
cocotaetree,patbingsuw,retweet,1
cocotaetree,pjmnsi95,retweet,1
cocotaetree,rabbitsjeonjk,retweet,1
cocotaetree,scturnx,retweet,1
cocotaetree,seokjinmamen,retweet,1
cocotaetree,sugamakemesmile,retweet,1
cocotaetree,sweetjimie,retweet,1
cocotaetree,sweetyyoonie,retweet,1
cocotaetree,taPoppin52,retweet,1
cocotaetree,taeramisu_,retweet,1
cocotaetree,teracotagurll,retweet,1
cocotaetree,teyungswag,retweet,1
cocotaetree,thzungoo,retweet,1
cocotaetree,ughkeyluv,retweet,1
cocotaetree,ursunnnnn,retweet,1
cocotaetree,vananauyu,retweet,1
cocotaetree,vmniest,retweet,1
cocotaetree,wholeksj,retweet,2
cocotaetree,wisteriaruu,retweet,1
cocotaetree,youphoriaku,retweet,1
cocotaetree,yoursglxy,retweet,1
cocotaetree,zeainhere,retweet,1
cocotaetree,ziziwithluv,retweet,1
cocotrinkle,Rania11031892,retweet,1
cocotrinkle,arsetsetiani,retweet,1
cocotrinkle,lovelyjisuya,retweet,1
coffeelattae95,avepjms,retweet,1
coganisation,itsAthenazi,reply,1
convalleythem,convalleythem,retweet,3
convalleythem,jnggukkie,reply,2
convalleythem,starlinejinnie,retweet,3
cookiejimz,IamHopelessNow,retweet,1
cookiejimz,bu_gem,retweet,1
cookiejimz,khaaaliiis,retweet,1
cookiejimz,zrvck,retweet,1
cookiestet,Choojjii,retweet,1
cookiestet,Efrataniaa,retweet,1
cookiestet,LovelyRJ_,retweet,1
cookiestet,Marina12853777,retweet,1
cookiestet,caramelmaccito,retweet,1
cookiestet,currentae,retweet,1
cookiestet,decuita,retweet,1
cookiestet,google_rms,retweet,1
cookiestet,jeonjughkook,retweet,1
cookiestet,kthforshe,retweet,1
cookiestet,kthgdboy95,retweet,1
cookiestet,matchalattetae,retweet,1
cookiestet,qadddr,retweet,1
cookiestet,seokjiningbby,retweet,1
cookiestet,uryouniverse,retweet,1
cookiestet,vantjiky,retweet,1
cookiestet,verittae,retweet,1
cookiestet,vnmseptiani,retweet,1
cozynmjoonie,iniridaaa,reply,4
cqmiIles,RISANATION,reply,1
crazysmartasian,davenitions,retweet,1
crazysmartasian,lallajanni,retweet,1
crmllttejk2,ZhyLu_,retweet,1
crmllttejk2,awwwmalubgttt,retweet,1
crmllttejk2,daegucchi,retweet,1
crmllttejk2,invheart,retweet,1
crmllttejk2,jarashook,retweet,1
crmllttejk2,scturnx,retweet,1
crmllttejk2,tthyngie,retweet,1
crmllttejk2,violinttein,retweet,1
crushinpizzza,MrGuccidln,retweet,1
crushinpizzza,brightwatt_,retweet,1
crushinpizzza,eggslavs,retweet,1
crushinpizzza,ineztly,retweet,1
crushinpizzza,jongiinaaa,retweet,1
crushinpizzza,kakaknyasuho,retweet,1
crushinpizzza,labellm00n,retweet,1
crushinpizzza,loeydear_61,retweet,1
crushinpizzza,sari_meee,retweet,1
crushinpizzza,scotcheroos_,retweet,1
crushtaehyung_,DanBo1995,retweet,1
crushtaehyung_,Deykolmebaepsae,retweet,1
crushtaehyung_,crushtaehyung_,retweet,1
crushtaehyung_,daeguttae,retweet,1
crushtaehyung_,fruitssg,retweet,1
crushtaehyung_,gleenwr,retweet,1
crushtaehyung_,jimboyaaaa,retweet,1
crushtaehyung_,jinjjjabangtan,retweet,1
crushtaehyung_,jinnieoviolee,retweet,1
crushtaehyung_,l0vieurself,retweet,1
crushtaehyung_,louderthansoul,retweet,1
crushtaehyung_,realtaestics,retweet,1
crushtaehyung_,sgurl_makeitr8,retweet,1
crushtaehyung_,wwhmooncip7,retweet,1
crystlyzseok,jnggukkie,reply,2
csjtvly,nandadesy3,retweet,2
csjtvly,themazeoflove,reply,1
csowmin,jjeonwife___,reply,1
cuitantheboyz,onlyhasprivate,reply,1
cutiehobah,7gdboys,retweet,1
cutiehobah,Cyph3r_enthu,retweet,1
cutiehobah,Solajung94,retweet,1
cutiehobah,btxtgurl,retweet,1
cutiehobah,jindemenmancing,retweet,1
cutiehobah,koyaaa16,retweet,1
cutiehobah,pjmineee,retweet,1
cvtieara,ttaebie,reply,1
cvywd_,AnnisaKarima20,retweet,1
cyberseokjin,scenyri,reply,1
cytxxb,8jkyh9momo,retweet,1
cytxxb,JisongitsMINE,retweet,1
cytxxb,MinLy0917,retweet,1
cytxxb,doshihobaee,retweet,1
cytxxb,happycloudydayy,retweet,1
cytxxb,johnTaerii,retweet,1
cytxxb,runnatni,retweet,1
daegucchi,daegucchi,retweet,2
daegucchi,fluffykirann,retweet,1
daegucchi,grassylight,retweet,1
daegucchi,nandadesy3,retweet,1
daeguqu_,Ch0namgyeol,retweet,1
daeguqu_,Flowertae___,retweet,1
daeguqu_,Jjksyyrmf,retweet,1
daeguqu_,Malforhope,retweet,1
daeguqu_,Ntata20,retweet,1
daeguqu_,PutriBuddy,retweet,2
daeguqu_,Taekukieess,retweet,1
daeguqu_,Taerinra_ssi,retweet,1
daeguqu_,Toastelle,retweet,1
daeguqu_,_bGJm_13,retweet,1
daeguqu_,_tteunaegi,retweet,1
daeguqu_,adelachimolala,retweet,2
daeguqu_,bbyberrytae,retweet,1
daeguqu_,beevluv,retweet,1
daeguqu_,blackcurranttae,retweet,1
daeguqu_,bucinnyaBighit,retweet,1
daeguqu_,busanngirll,retweet,1
daeguqu_,calif0rniaa,retweet,1
daeguqu_,cghtliejm,retweet,1
daeguqu_,clyxxxxx,retweet,1
daeguqu_,daeguqu_,retweet,2
daeguqu_,daeguttae,retweet,2
daeguqu_,deraqyi,retweet,1
daeguqu_,fatimahtimmy,retweet,1
daeguqu_,gookie_twt,retweet,1
daeguqu_,holyseakoo,retweet,1
daeguqu_,hoseough,retweet,1
daeguqu_,ilysbkimtae,retweet,1
daeguqu_,ineffablelisndr,retweet,1
daeguqu_,jeonarajkk,retweet,1
daeguqu_,jeonjinnief,retweet,1
daeguqu_,jeonkoocies,retweet,1
daeguqu_,jeonteteby,retweet,1
daeguqu_,jinnieshainy,retweet,1
daeguqu_,jknewmoon,retweet,1
daeguqu_,jmaisbil,retweet,3
daeguqu_,jmnismmchy_,retweet,2
daeguqu_,jmoonugh_,retweet,2
daeguqu_,jukikiyowo,retweet,1
daeguqu_,kentankcntip,retweet,1
daeguqu_,kiddiekey,retweet,1
daeguqu_,kookoopie_,retweet,1
daeguqu_,kthjeon_,retweet,1
daeguqu_,kthssyxx,retweet,1
daeguqu_,may_Njel,retweet,1
daeguqu_,mintaemy,retweet,1
daeguqu_,mllkywayy__,retweet,2
daeguqu_,mphiiuwu,retweet,1
daeguqu_,myeuphodipity,retweet,1
daeguqu_,mystaery95,retweet,1
daeguqu_,okaheng,reply,1
daeguqu_,okaheng,retweet,1
daeguqu_,oreoqueenos,retweet,1
daeguqu_,ourthkim,retweet,2
daeguqu_,peanutmee_,retweet,1
daeguqu_,pipinpaw,reply,1
daeguqu_,pipinpaw,retweet,1
daeguqu_,ravnclow,retweet,1
daeguqu_,seajungs,retweet,1
daeguqu_,seesxaw,retweet,1
daeguqu_,seokjiningbby,retweet,1
daeguqu_,shalcss,retweet,1
daeguqu_,sweetasyuungi,retweet,1
daeguqu_,taekookiessy,retweet,1
daeguqu_,taeteaamoo,retweet,1
daeguqu_,taezkzx,retweet,1
daeguqu_,tataemphii10,retweet,1
daeguqu_,tehfucekk,retweet,1
daeguqu_,trnbta_,retweet,4
daeguqu_,urhuimang,retweet,1
daeguqu_,uyukimte,retweet,1
daeguqu_,vanteekims,retweet,1
daeguqu_,vkjmjrj,retweet,2
daeguqu_,whalienjam,retweet,1
daeguqu_,xxvntae,retweet,1
daeguqu_,xysioys,retweet,1
daeguttae,7599___,retweet,1
daeguttae,AdeliiaSaphira,retweet,1
daeguttae,AnhyAnanda,retweet,1
daeguttae,BTSforeverr__7,retweet,1
daeguttae,BonbonChocalate,retweet,1
daeguttae,Choojjii,retweet,1
daeguttae,DanBo1995,retweet,1
daeguttae,Dyaay_,retweet,1
daeguttae,JYPsMAKNAE,retweet,1
daeguttae,JinseokRM,retweet,1
daeguttae,Jodohnyakookie,retweet,1
daeguttae,Kookoo_kookoo_,retweet,1
daeguttae,Koyahooya,retweet,1
daeguttae,KsjBestDancer,retweet,1
daeguttae,Lyself_12,retweet,1
daeguttae,PDintae,retweet,1
daeguttae,Putrijinhit,retweet,1
daeguttae,TAEGUUK73,retweet,1
daeguttae,ValKoodi,retweet,2
daeguttae,VforVictory56,retweet,1
daeguttae,YoungWildfRee0_,retweet,1
daeguttae,ZhyLu_,retweet,1
daeguttae,_ohmyoongs,retweet,2
daeguttae,adorablefairyy,retweet,1
daeguttae,anslmin,retweet,1
daeguttae,axvnte,retweet,1
daeguttae,ayrchwita,retweet,1
daeguttae,babyylionz,reply,1
daeguttae,beauvleux,retweet,1
daeguttae,btnfrvr,retweet,1
daeguttae,bubblyrj,retweet,1
daeguttae,bucinkoo_,retweet,1
daeguttae,carootbaby,retweet,1
daeguttae,cghtliejm,retweet,1
daeguttae,chagivkook,retweet,1
daeguttae,childdtae,retweet,1
daeguttae,daegucchi,retweet,1
daeguttae,daeguttae,retweet,6
daeguttae,davian_harvi,retweet,1
daeguttae,euphoriaie,retweet,1
daeguttae,fansisteu,retweet,1
daeguttae,fealtykook,retweet,1
daeguttae,flutterbyys,retweet,1
daeguttae,happilyouth,retweet,1
daeguttae,hellena_95,retweet,1
daeguttae,hnsgrkook,retweet,1
daeguttae,hobiisweet,retweet,1
daeguttae,iaaamla,retweet,1
daeguttae,innerjmxx,retweet,1
daeguttae,jaesixs2,reply,1
daeguttae,jeigotnojam,retweet,1
daeguttae,jeonxmina,retweet,1
daeguttae,jhopielopelope,retweet,1
daeguttae,jjk01997_,retweet,1
daeguttae,kimfckghrds,retweet,1
daeguttae,koofable,retweet,1
daeguttae,kookqis_,retweet,1
daeguttae,kteasoo,retweet,1
daeguttae,kthjeon_,retweet,1
daeguttae,kthwinterbr,retweet,1
daeguttae,kthxtaes,retweet,1
daeguttae,kxmseokjint,retweet,1
daeguttae,laachimolala_,retweet,1
daeguttae,lillterj,retweet,1
daeguttae,lilmeowunggie,retweet,1
daeguttae,lovebeyondbts,retweet,1
daeguttae,may_Njel,retweet,1
daeguttae,mowchilattae,retweet,1
daeguttae,mybeomine,retweet,1
daeguttae,mytimee03,retweet,1
daeguttae,ndhalyndha,retweet,1
daeguttae,novijeon97,retweet,1
daeguttae,pasigaje,retweet,1
daeguttae,personatax,retweet,1
daeguttae,piecimyn,retweet,1
daeguttae,relbaebae,retweet,1
daeguttae,sayaadlhcdw1,retweet,1
daeguttae,serendipitymya,retweet,1
daeguttae,shalcss,retweet,1
daeguttae,shichanajalah,retweet,1
daeguttae,slsblzzhra_,retweet,1
daeguttae,snshnehobie,retweet,1
daeguttae,sri_cute17,retweet,1
daeguttae,ssugazki,retweet,1
daeguttae,streetfwOd,retweet,2
daeguttae,sukasusukaramel,retweet,1
daeguttae,swgmyoongs,retweet,1
daeguttae,syblktv_,retweet,1
daeguttae,syugaryoon,retweet,1
daeguttae,taehyungell,retweet,1
daeguttae,taehyungmni,retweet,1
daeguttae,tan_adinda,retweet,1
daeguttae,trnbta_,retweet,1
daeguttae,ttaelatte,retweet,1
daeguttae,unikaron,retweet,1
daeguttae,uvvtaexs,retweet,1
daeguttae,vantaebie,retweet,1
daeguttae,vantaekook__,retweet,1
daeguttae,vantaethic_,retweet,1
daeguttae,vantjiky,retweet,1
daeguttae,vnlaxsj_,retweet,1
daeguttae,wafzxr,retweet,1
daeguttae,whalienjam,retweet,1
daeguttae,wholeksj,retweet,1
daeguttae,xxluvyjiminie,retweet,1
daeguttae,xxvangke,retweet,1
daeguttae,yeojajimine,retweet,1
daisyxfsun,xn0thingr,retweet,1
damaiplth,m01v04t,retweet,1
danceablehope,monstherdie,retweet,1
danceablehope,yoongiD93_,retweet,1
darealuwengz,Bucinjeffry,reply,1
davina_amanda,Dyaay_,retweet,1
davina_amanda,faatiyaaa,retweet,1
deadfrappe,hafizzikriii,retweet,1
deadfrappe,paihahahahaha,retweet,1
deadfrappe,sajeedahhh,retweet,1
deandelslion_,pichyjeff,retweet,1
dearestsoobivy,nthnxprnsa,reply,1
dearyerimieseyo,Anggi14Dewi,retweet,1
dearyerimieseyo,Bangtanfam22,retweet,1
dearyerimieseyo,Bocilala,retweet,1
dearyerimieseyo,ByeollYaa,retweet,1
dearyerimieseyo,Cindyftrani_,retweet,1
dearyerimieseyo,Dnswr97,retweet,1
dearyerimieseyo,Dyaay_,retweet,1
dearyerimieseyo,FahraIcha,retweet,1
dearyerimieseyo,HaikalDjufri,retweet,1
dearyerimieseyo,IcyNraaa_,retweet,1
dearyerimieseyo,JjallangLuv,retweet,1
dearyerimieseyo,Kareen_Sadaf,retweet,1
dearyerimieseyo,Kim71841336,retweet,1
dearyerimieseyo,KimShofieJeon,retweet,1
dearyerimieseyo,Kyuteha,retweet,1
dearyerimieseyo,LesmanaSyila,retweet,1
dearyerimieseyo,Lovely99683118,retweet,1
dearyerimieseyo,Ninuziiii,retweet,1
dearyerimieseyo,Nnthk__,retweet,1
dearyerimieseyo,Persona76319801,retweet,1
dearyerimieseyo,RaisaSukainah,retweet,1
dearyerimieseyo,SilviaSyifaL1,retweet,1
dearyerimieseyo,SoyaOoh,retweet,1
dearyerimieseyo,TAEKOOKIEEESSS,retweet,1
dearyerimieseyo,Wtyyyyyyyyy,retweet,1
dearyerimieseyo,YaniaSadiyah,retweet,1
dearyerimieseyo,araatiaa,retweet,1
dearyerimieseyo,babyymochhii,retweet,1
dearyerimieseyo,bangtanvaa,retweet,1
dearyerimieseyo,chairnsa30,retweet,1
dearyerimieseyo,chalimah30,retweet,1
dearyerimieseyo,cherrybls12,retweet,1
dearyerimieseyo,cintaekoo,retweet,1
dearyerimieseyo,cxndlelixght,retweet,1
dearyerimieseyo,diian_meii,retweet,1
dearyerimieseyo,earthmarsmoon,retweet,1
dearyerimieseyo,ekseuwancsy,retweet,1
dearyerimieseyo,elvieruzz,retweet,1
dearyerimieseyo,faatiyaaa,retweet,1
dearyerimieseyo,heajeffven,retweet,1
dearyerimieseyo,ilyiliaa,retweet,1
dearyerimieseyo,ininay3,retweet,1
dearyerimieseyo,innawidia,retweet,1
dearyerimieseyo,jacksonwangcu,retweet,1
dearyerimieseyo,jeensooya,retweet,1
dearyerimieseyo,kejiapittak,retweet,1
dearyerimieseyo,khaaacolin,retweet,1
dearyerimieseyo,kimthxv_,retweet,1
dearyerimieseyo,lauraenrichaa,retweet,1
dearyerimieseyo,likealways_kyh,retweet,1
dearyerimieseyo,margarethalevit,retweet,1
dearyerimieseyo,markliyongie,retweet,1
dearyerimieseyo,maungnyenyenye,retweet,1
dearyerimieseyo,mrif45,retweet,1
dearyerimieseyo,mysundaytrip,retweet,1
dearyerimieseyo,nailabidah,retweet,1
dearyerimieseyo,niightfallx,retweet,1
dearyerimieseyo,nssadddd,retweet,1
dearyerimieseyo,ohhxneybae,retweet,1
dearyerimieseyo,pinkhocun,retweet,1
dearyerimieseyo,saranghajaneee,retweet,1
dearyerimieseyo,shakills291,retweet,1
dearyerimieseyo,shinechaneu,retweet,1
dearyerimieseyo,siachannn97,retweet,1
dearyerimieseyo,spajabole,retweet,1
dearyerimieseyo,sugaryxme,retweet,1
dearyerimieseyo,urvontaex,retweet,1
dearyerimieseyo,vantjiky,retweet,1
dearyerimieseyo,yominaki965928,retweet,1
dearyerimieseyo,yoyichoi,retweet,1
dheaanggraini22,Mithajn0931,retweet,1
dheaanggraini22,PangastiD,retweet,1
dheaanggraini22,babymochiswife,retweet,1
dheaanggraini22,ersa_nurmalia,retweet,1
dilettantae,Deykolmebaepsae,retweet,1
dilettantae,daecwita,retweet,1
dilettantae,ggukieyy,retweet,1
dilettantae,heybr0sist,retweet,1
dilettantae,hnzzhr,retweet,1
dilettantae,kthfordis,retweet,1
dinipaya,sehunjd,retweet,1
dinipaya,xycallwinnnn,retweet,1
dionysxn,Dyaay_,retweet,1
dionysxn,daegus__,retweet,1
dionysxn,elysiancc__,retweet,1
dionysxn,imicusomuch,retweet,1
dionysxn,innawidia,retweet,1
dionysxn,pinkeufIower,retweet,1
dionysxn,shalcss,retweet,1
dionysxn,sri_cute17,retweet,1
dionysxn,streetfwOd,retweet,1
dionysxn,syblktv_,retweet,1
dionysxn,trusfratedwluv,retweet,1
divaboom09,divaarumintanp1,retweet,1
dnshqyym,masihtenang,reply,1
dobbysgf,Nvtsh1,retweet,1
dobbysgf,marseufp,retweet,1
dorayaakii_,my2ndlifeeeeee,reply,1
dr0ptheddaeng_,95Kimaraa,retweet,1
dr0ptheddaeng_,BonbonChocalate,retweet,1
dr0ptheddaeng_,JOONIVERSEO94,retweet,1
dr0ptheddaeng_,alpacabunny,retweet,1
dr0ptheddaeng_,aphroditejungs,retweet,1
dr0ptheddaeng_,apollobgtan,retweet,1
dr0ptheddaeng_,bangtanb0rahae,retweet,1
dr0ptheddaeng_,bluebcrrykth,retweet,2
dr0ptheddaeng_,byslyss_,retweet,1
dr0ptheddaeng_,dijeyhope,retweet,1
dr0ptheddaeng_,dindionysus,retweet,1
dr0ptheddaeng_,dinkygoogie,retweet,2
dr0ptheddaeng_,dr0ptheddaeng_,retweet,7
dr0ptheddaeng_,honeybunhc,retweet,1
dr0ptheddaeng_,intaerchild,retweet,1
dr0ptheddaeng_,jgooie,reply,1
dr0ptheddaeng_,jinseoqx,reply,1
dr0ptheddaeng_,jjvitame,retweet,1
dr0ptheddaeng_,kimtaeriii,retweet,1
dr0ptheddaeng_,laachimolala_,retweet,1
dr0ptheddaeng_,labelilabeli14,retweet,1
dr0ptheddaeng_,luvingkateha,retweet,1
dr0ptheddaeng_,mooninzero,retweet,1
dr0ptheddaeng_,mybloodntearsvn,retweet,1
dr0ptheddaeng_,myfilterpjmn,retweet,1
dr0ptheddaeng_,ndakths,retweet,1
dr0ptheddaeng_,nxcsy30,retweet,1
dr0ptheddaeng_,opzkuy,retweet,1
dr0ptheddaeng_,rspjmwluv,retweet,1
dr0ptheddaeng_,taehbotolkecap,retweet,1
dr0ptheddaeng_,taerity09,retweet,1
dr0ptheddaeng_,yxzlia,retweet,1
dragonchariot,fatimahtimmy,retweet,1
dragonchariot,holygirlol,reply,1
dragonchariot,mistletuw,retweet,1
dwintermoon,BORAHAEANGEL,retweet,1
dwintermoon,Hopeworld2_JHs,retweet,1
dwintermoon,WeLoveYou_93,retweet,1
dwintermoon,byslyss_,retweet,1
dwintermoon,euphoraraina,retweet,1
dwintermoon,faatiyaaa,retweet,1
dwintermoon,hobilvrs218,retweet,1
dwintermoon,iniseokjinn,retweet,1
dwintermoon,jelighter,retweet,1
dwintermoon,kaguya795,retweet,1
dwintermoon,kireibee_,retweet,1
dwintermoon,lovebeyondbts,retweet,1
dwintermoon,sunshineb_77,retweet,1
