text,id,userid,username,created_at,likes,retweets,isquote,is_retweet,mentions,hashtags,reply_to,geo,place,text_clean
"Siapapun kamu, apapun warna kulit mu, Dari mana pun kamu berasal, wanita atau lelaki kamu pantas untuk di lindungi dan di perlakukan dengan Adil..
#BlackLivesMatter 
#BlackLivesMatters 
#JusticeForGeorgeFloyd 
#ICantBreathe 
#GeorgeFloyd https://t.co/0WfGSquz9k",1265956570921197569,425818775,NennyShiwahonno,2020-05-28 10:42:21,0,0,False,False,[],"['BlackLivesMatter', 'BlackLivesMatters', 'JusticeForGeorgeFloyd', 'ICantBreathe', 'GeorgeFloyd']",,,,apapun warna kulit mu berasal wanita lelaki lindungi perlakukan adil blacklivesmatter blacklivesmatters justiceforgeorgefloyd icantbreathe georgefloyd
Siapapun pantas untuk di lindungi dan di perlakukan dengan adil  #Blacklivesmatter #JusticeForGeorgeFloyd #BlackLivesMatter #BlackLivesMatter #BlackLivesMatters https://t.co/W8AvfZ6sIK,1265956512339333121,1077581604862648321,BrainHusna,2020-05-28 10:42:07,3,0,False,False,[],"['Blacklivesmatter', 'JusticeForGeorgeFloyd', 'BlackLivesMatter', 'BlackLivesMatter', 'BlackLivesMatters']",,,,lindungi perlakukan adil blacklivesmatter justiceforgeorgefloyd blacklivesmatter blacklivesmatter blacklivesmatters
"Hey White American. Please don't be idiot.  It's useless to be a powerfull country if you don't respect human being.

Hey orang Indonesia. Ambil pelajaran dari kejadian ini. Kita lebih baik dari orang Amerika kulit putih yang rasis idiot.
#JusticeForGeorgeFloyd #BlackLivesMatters https://t.co/G12dgwFh8J",1265956288631959553,2474343986,Panjinur08,2020-05-28 10:41:14,1,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,hey white american please dont be idiot its useless be powerfull country if you dont respect human being hey indonesia ambil pelajaran amerika kulit putih rasis idiot justiceforgeorgefloyd blacklivesmatters
"Dunia ini kayaknya emang banyak orang yang krisis moral😭
#BlackLivesMatters 
#JusticeForGeorgeFloyd",1265955936796938241,1078171585893195776,yovrcandy,2020-05-28 10:39:50,0,0,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,dunia kayaknya krisis moral blacklivesmatters justiceforgeorgefloyd
"Bantu rt/rep yuk my
#BlackLivesMatters
#GeorgeFloyd
#BlackLivesMatter
#RIPGeorgeFloyd
#JusticeForGeorge https://t.co/w302nNp4YR",1265955927766728709,1014892558390996993,milkggukkk,2020-05-28 10:39:48,4,8,False,False,[],"['BlackLivesMatters', 'GeorgeFloyd', 'BlackLivesMatter', 'RIPGeorgeFloyd', 'JusticeForGeorge']",,,,bantu rtrep yuk my blacklivesmatters georgefloyd blacklivesmatter ripgeorgefloyd justiceforgeorge
"kemiripan isilop indo sama USA

indo : mukulin rakyat papua
USA : mukulin rakyat kulit hitam
#BlackLivesMatters✊🏾",1265955891393806339,3245623728,issadeverynight,2020-05-28 10:39:39,4,1,False,False,[],['BlackLivesMatters'],,,,kemiripan isilop indo usa indo mukulin rakyat papua usa mukulin rakyat kulit hitam blacklivesmatters
"kalo lewat tolong rep/rt ya...

#BlackLivesMatters 
#JusticeForGeorgeFloyd",1265955828588097536,1116353188125220864,anaerizen,2020-05-28 10:39:24,2,4,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,kalo reprt blacklivesmatters justiceforgeorgefloyd
"Warna kulit tidak dapat membuat kita berbeda karena kita sama. Kita manusia.
#BlackLivesMatter 
#BlackLivesMatters",1265955714582773760,1025275072833974272,woomingitinylyf,2020-05-28 10:38:57,0,0,False,False,[],"['BlackLivesMatter', 'BlackLivesMatters']",,,,warna kulit berbeda manusia blacklivesmatter blacklivesmatters
"TERIMA KASIH SEMUA MUTUALKU YANG MASIH MERASA PUNYA RASA KEMANUSIAAN DAN MAU BANTU NAIKIN TAGAR BUAT KEADILAN AKU HARAP KALIAN BAKAL SELALU MERASA PUNYA KEMANUSIAAN YANG TINGGI DIBANDING RASA BODOAMAT KALIAN,TERIMA KASIH 
#JusticeForGeorgeFloyd #BlackLivesMatters https://t.co/dvEAKKyP4I",1265955639236284416,1261335998580940806,Hi_callmeadin,2020-05-28 10:38:39,78,37,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,terima kasih mutualku kemanusiaan bantu naikin tagar keadilan harap kemanusiaan dibanding bodoamat terima kasih justiceforgeorgefloyd blacklivesmatters
"ini petisinya moots, minta bantuannya ya? #BlackLivesMatters https://t.co/SlaKavAUoD",1265955508604682240,1240482973176094722,O4BBHYUN,2020-05-28 10:38:08,1,0,True,False,[],['BlackLivesMatters'],,,,petisinya moots bantuannya blacklivesmatters
"warna kulitmu tidak akan jadi penentu bagaimana hidupmu nantinya. mau hitam? atau putih? intinya, kita tetap manusia. jadi please stop #racism
#BlackLivesMatters 
#BlackLivesMatter 
#JusticeForGeorgeFloyd 
#GeorgeFloyd",1265955300470697984,1099727831242702848,powerfee_,2020-05-28 10:37:18,5,5,False,False,[],"['racism', 'BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd', 'GeorgeFloyd']",,,,warna kulitmu penentu hidupmu hitam putih intinya manusia please stop racism blacklivesmatters blacklivesmatter justiceforgeorgefloyd georgefloyd
"Siapapun kamu, apapun warna kulitmu, darimanapun asalmu, kita semua sama sama berhak atas perlindungan dan keadilan. Ga punya hati banget mereka😭
#BlackLivesMatters #JusticeForGeorgeFloyd https://t.co/vI3SBYzxVX",1265955225711415297,1263908948244983808,Oktari75849503,2020-05-28 10:37:00,1,0,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,apapun warna kulitmu darimanapun asalmu berhak perlindungan keadilan ga hati banget blacklivesmatters justiceforgeorgefloyd
"sumpah ini sedih banget😭😭

#BlackLivesMatters
#BlackLivesMatter 
#JusticeForGeorgeFloyd https://t.co/oxN97LyffQ",1265955160808779776,712106126,Am0r3by,2020-05-28 10:36:45,3,2,False,False,[],"['BlackLivesMatters', 'BlackLivesMatter', 'JusticeForGeorgeFloyd']",,,,sumpah sedih banget blacklivesmatters blacklivesmatter justiceforgeorgefloyd
"Please stop rasis

Mutualku semua, mari kita naikkan hastag ini, agar kejadian seperti ini tidak terjadi lagi 😭
#BlackLivesMatter
#BlackLivesMatters
#JusticeForGeorgeFloyd
#GeorgeFloyd https://t.co/yXYlREddEe",1265955069146497024,954962072546066432,rswondikey,2020-05-28 10:36:23,0,1,False,False,[],"['BlackLivesMatter', 'BlackLivesMatters', 'JusticeForGeorgeFloyd', 'GeorgeFloyd']",,,"Place(id='f50436e042d3f6a6', url='https://api.twitter.com/1.1/geo/id/f50436e042d3f6a6.json', place_type='city', name='Mandonga', full_name='Mandonga, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(type='Polygon', coordinates=[[[122.4399886, -4.0649489], [122.533513, -4.0649489], [122.533513, -3.9033057], [122.4399886, -3.9033057]]]), attributes={})",please stop rasis mutualku naikkan hastag blacklivesmatter blacklivesmatters justiceforgeorgefloyd georgefloyd
AS masih jadi sesuatu alasan diskriminasi dikalangan tertentu. So sad #BlackLivesMatters #JusticeForGeorgeFloyd,1265955022627434496,1186971854738616321,Seesaw_trap,2020-05-28 10:36:12,0,0,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",1.2659550182780068e+18,,,as alasan diskriminasi dikalangan so sad blacklivesmatters justiceforgeorgefloyd
"Stop rasis please.... Semua warna kulit itu cantik😔😔😔😔😔

#BlackLivesMatters https://t.co/o1sj52NqWr",1265955002549301248,1066299464762048512,haechanrollin,2020-05-28 10:36:07,0,0,False,False,[],['BlackLivesMatters'],,,,stop rasis please warna kulit cantik blacklivesmatters
"#BlackLivesMatter 
#JusticeForGeorgeFloyd 
#GeorgeFloyd 
#BlackLivesMatters 
Rt / rep yaa kalo lewat 💜",1265954994005540864,1139029801346273280,kootinysisca,2020-05-28 10:36:05,0,1,False,False,[],"['BlackLivesMatter', 'JusticeForGeorgeFloyd', 'GeorgeFloyd', 'BlackLivesMatters']",,,,blacklivesmatter justiceforgeorgefloyd georgefloyd blacklivesmatters rt rep yaa kalo
"@CYBERVENTEEN Terlepas dari dia salah atau gak, tapi mikir aja deh pantes gak si polisi ngasih hukuman kek gtu?  Apa bknnya sama aj kaya pembunuhan? Gak bisa berkata kata lagi jujur liatnya, cuman bisa nangis dari tadi liat dia minta tolong 😭😭
#JusticeForGeorgeFloyd 
#BlackLivesMatters",1265954938074673152,1236682937250111488,cooky1517,2020-05-28 10:35:52,22,1,False,False,['CYBERVENTEEN'],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",1.2658989954627666e+18,,,cyberventeen terlepas gak mikir aja pantes gak si polisi ngasih hukuman kek gtu bknnya aj kaya pembunuhan gak jujur liatnya cuman nangis liat justiceforgeorgefloyd blacklivesmatters
"Sedih bgt  😭😭😭

#BlackLivesMatter 
#BlackLivesMatters
#JusticeForGeorgeFloyd https://t.co/BeYukhbCfu",1265954904113180672,1229371711046348801,Santuygurlz,2020-05-28 10:35:44,0,1,False,False,[],"['BlackLivesMatter', 'BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,sedih bgt blacklivesmatter blacklivesmatters justiceforgeorgefloyd
Keadilan emg susah ya? Im so very sorry 😭🙌🏻 #BlackLivesMatters,1265954888913059840,1046715085169745920,kthflvu,2020-05-28 10:35:40,0,0,False,False,[],['BlackLivesMatters'],,,,keadilan emg susah im so very sorry blacklivesmatters
"@yungiscult Tolong gue nangis bgt😭😭😭

#BlackLivesMatter  #JusticeForGeorgeFloyd #BlackLivesMatters",1265954823280549888,317123537,ladsrw,2020-05-28 10:35:24,0,1,False,False,['yungiscult'],"['BlackLivesMatter', 'JusticeForGeorgeFloyd', 'BlackLivesMatters']",1.265907284145668e+18,,,yungiscult nangis bgt blacklivesmatter justiceforgeorgefloyd blacklivesmatters
"👆👆 SEMUA WARNA ITU INDAH 😊❤️

#JusticeForGeorgeFloyd 
#BlackLivesMatter 
#GeorgeFloyd 
#BlackLivesMatters https://t.co/EOftRFaMcY",1265954753315352577,1190522299675365376,najeyuwu,2020-05-28 10:35:08,1,1,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatter', 'GeorgeFloyd', 'BlackLivesMatters']",,,,warna indah justiceforgeorgefloyd blacklivesmatter georgefloyd blacklivesmatters
"Rekap 2020 dan ini yg paling memalukan hanya karna warna kulit 😭😥
#JusticeForGeorgeFloyd 
#BlackLivesMatters https://t.co/VjnQe7jIIv",1265954471407837184,1187608022056464384,santuy26_,2020-05-28 10:34:00,1,1,True,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,rekap 2020 memalukan karna warna kulit justiceforgeorgefloyd blacklivesmatters
"Temen"" semua nya yuk kita sama"" jadi orang yang bisa toleransi terhadap perbedaan.
Stop judging others and comparing with others. Everyone has different kindnesses, with different points of view.💜💜💜💜💜💜💜
#BlackLivesMatters 
#BlackLivesMatter https://t.co/jwm9HcTh09",1265954404009562118,1193827980214071296,Caca30V,2020-05-28 10:33:44,1,1,False,False,[],"['BlackLivesMatters', 'BlackLivesMatter']",,,,temen nya yuk toleransi perbedaan stop judging others and comparing with others everyone has different kindnesses with different points view blacklivesmatters blacklivesmatter
"Tolong, jangan lagi.... semua berhak hidup secara aman dan nyaman. 

#BlackLivesMatters https://t.co/UT7rohoJtV",1265954388679421952,1265348152078393344,je_noach,2020-05-28 10:33:41,0,0,False,False,[],['BlackLivesMatters'],,,,berhak aman nyaman blacklivesmatters
@cuitantheboyz makasih nder🥰 #BlackLivesMatters,1265954377136631811,1147843860246102017,onlyhasprivate,2020-05-28 10:33:38,0,0,False,False,['cuitantheboyz'],['BlackLivesMatters'],1.265952847557886e+18,,,cuitantheboyz makasih nder blacklivesmatters
"Ayok terus naikkan trend ini! Tegakkan keadilan setegak tegak ya! 😭 Mewek trus kalau lihat videonya parah bgt! Huhu #JusticeForGeorgeFloyd
#BlackLivesMatters 
#GeorgeFloyd",1265954280747368450,1354150573,kim_ileuna,2020-05-28 10:33:15,1,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters', 'GeorgeFloyd']",,,,ayok naikkan trend tegakkan keadilan setegak tegak mewek trus lihat videonya parah bgt huhu justiceforgeorgefloyd blacklivesmatters georgefloyd
"Ophin bener"" hancur liat beritanya 😭

#BlackLivesMatters #JusticeForGeorgeFloyd",1265954222723305472,891136240031903744,ophindolphin48,2020-05-28 10:33:01,0,0,False,False,[],"['BlackLivesMatters', 'JusticeForGeorgeFloyd']",,,,ophin bener hancur liat beritanya blacklivesmatters justiceforgeorgefloyd
@csowmin Heem hyung #BlackLivesMatters,1265954072353320961,1103560289222459392,jjeonwife___,2020-05-28 10:32:25,0,0,False,False,['csowmin'],['BlackLivesMatters'],1.2659539011712328e+18,,,csowmin heem hyung blacklivesmatters
@aurizan_habib @Guderrr_ Apakah ada bukti dari pernyataan mas? Sekarang coba mas google satu2 nama yg ada di foto dibawah ini. Tagar #BlackLivesMatters ditujukan agar hal ini tdk terulang lg di masa depan tp buktinya masih banyak kasus brutalitas poliai terhadap warga kulit hitam yang mengorbankan nyawa. https://t.co/dD4DB9kRrB,1265953945182015489,1155676974121046016,maudreyayundak,2020-05-28 10:31:55,0,0,False,False,"['aurizan_habib', 'Guderrr_']",['BlackLivesMatters'],1.265953157865042e+18,,,aurizan_habib guderrr_ bukti pernyataan mas coba mas google satu2 foto dibawah tagar blacklivesmatters tdk terulang lg tp buktinya brutalitas poliai warga kulit hitam mengorbankan nyawa
"Aku belum mudeng ini ada apa, tapi dari ht paham kalo ini ttg rasis. Apapun, kalau udah rasisme gak bakalan diterima.

#BlackLivesMatters 
#BlackLivesMatter https://t.co/AvhmjRPxgE",1265953466997858305,941743410360197120,_yunadream,2020-05-28 10:30:01,1,0,False,False,[],"['BlackLivesMatters', 'BlackLivesMatter']",,,,mudeng ht paham kalo ttg rasis apapun rasisme gak diterima blacklivesmatters blacklivesmatter
"STOP RASIS DUDE !!! 
Please jadilah MANUSIA yang saling MEMANUSIAKAN ! 

#GeorgeFloyd #BlackLivesMatters 
#JusticeForGeorgeFloyd 
#BlackLivesMatter 
#RIPGeorgeFloyd 
#racism     #ICantBreathe https://t.co/J5VcszsdOg",1265953394755170304,1246596443126689792,raraa80741446,2020-05-28 10:29:44,0,0,False,False,[],"['GeorgeFloyd', 'BlackLivesMatters', 'JusticeForGeorgeFloyd', 'BlackLivesMatter', 'RIPGeorgeFloyd', 'racism', 'ICantBreathe']",,,,stop rasis dude please manusia memanusiakan georgefloyd blacklivesmatters justiceforgeorgefloyd blacklivesmatter ripgeorgefloyd racism icantbreathe
"Ayo teman teman!! Kita berhenti sebentar nge hype idol kita. Luangkan waktu buat isi petisi ini. Trendingin juga hastagnya..
#JusticeForGeorgeFloyd
#BlackLivesMatters
Mayor Jacob Frey: Justice for George Floyd - Tandatangani Petisi! https://t.co/tJKgCJzfAq lewat @ChangeOrg_ID",1265953164362043392,1004496836336316416,santaeyoung,2020-05-28 10:28:49,1,0,False,False,['ChangeOrg_ID'],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,ayo berhenti sebentar nge hype idol luangkan isi petisi trendingin hastagnya justiceforgeorgefloyd blacklivesmatters mayor jacob frey justice for george floyd tandatangani petisi changeorg_id
"tolong dong saling menghargai yang hidup di dunia ini bukan cuma kamu doang ,ada byk yg beda warna kulit,ras,suku dan agama.kalo gak suka ya jgn hidup di sini pindah sana ke planet lain. please stop rasis💜 #JusticeForGeorgeFloyd #BlackLivesMatters https://t.co/GQCfnpZrww",1265952997399543810,1151456488411426821,annddfz,2020-05-28 10:28:09,0,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,menghargai dunia doang byk beda warna kulitrassuku agamakalo gak suka jgn pindah planet please stop rasis justiceforgeorgefloyd blacklivesmatters
What is so wrong about being black? 😭😭 They're human too 😭😭 kasian banget ya Allah gak salah apa-apa dibunuh 😭 merampas hak hidup orang lain gampang banget ya keknya 😭😭 kalian manusia bukan? 😭😭 #BlackLivesMatters,1265952974951636997,829095025317343232,eiswg86,2020-05-28 10:28:04,0,0,False,False,[],['BlackLivesMatters'],,,,what is so wrong about being black theyre human too kasian banget allah gak dibunuh merampas hak gampang banget keknya manusia blacklivesmatters
"JAHAT BANGET! Emang kenapa kalau warna kulit berbeda beda?! Kita semua sama, sama sama manusia ciptaan tuhan
#JusticeForGeorgeFloyd #BlackLivesMatters #GeorgeFloyd #RIPGeorgeFloyd #racism #ICantBreathe https://t.co/PThDJhD6LZ",1265952959461908480,1254422058349375489,grasseshnacnta,2020-05-28 10:28:00,0,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters', 'GeorgeFloyd', 'RIPGeorgeFloyd', 'racism', 'ICantBreathe']",,,,jahat banget warna kulit berbeda beda manusia ciptaan tuhan justiceforgeorgefloyd blacklivesmatters georgefloyd ripgeorgefloyd racism icantbreathe
"Apapun warna kulit, ras, agama, suku,  orientasi seksual, bentuk tubuh, nationality, gender, golongan ekonomi, semua SAMA. Yang membedakan manusia adalah perbuatannya. Polisi pembunuh George Floyd harus dipenjara !

#JusticeForGeorgeFloyd #BlackLivesMatters",1265952954600706048,290011051,Elpeurenny,2020-05-28 10:27:59,0,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,apapun warna kulit ras agama suku orientasi seksual tubuh nationality gender golongan ekonomi membedakan manusia perbuatannya polisi pembunuh george floyd dipenjara justiceforgeorgefloyd blacklivesmatters
"Furaha ya kurejea mazoezini 😃 #NguvuMoja
#BlackLivesMatters #minneapolisriots #BlackLivesMatter #MHDay2020 #OPPOA92 https://t.co/CgWLsGD5ZV",1265952798195228672,1223465290173952002,AthumanMaalim,2020-05-28 10:27:22,0,0,False,False,[],"['NguvuMoja', 'BlackLivesMatters', 'minneapolisriots', 'BlackLivesMatter', 'MHDay2020', 'OPPOA92']",,,,furaha kurejea mazoezini nguvumoja blacklivesmatters minneapolisriots blacklivesmatter mhday2020 oppoa92
"That police who killed the man. You shouldn't exist in this world! Dunia ga butuh orang seperti kamu, kamu punya jabatan yaitu polisi. Dan jabatan km itu melindungi rakyatnya, and itu yg dibilang melindungi dengan membunuh?! You are crazy! #BlackLivesMatters",1265952456170549248,1173955668186816514,cloudynini_,2020-05-28 10:26:00,2,2,False,False,[],['BlackLivesMatters'],,,,that police who killed man you shouldnt exist in this world dunia ga butuh jabatan polisi jabatan km melindungi rakyatnya and dibilang melindungi membunuh you are crazy blacklivesmatters
@yowoosup Aaaa oke oke makasi infonya hyung👍👍 siapp #BlackLivesMatters,1265952267074748418,1106849457046323201,byuneemark,2020-05-28 10:25:15,1,1,False,False,['yowoosup'],['BlackLivesMatters'],1.2659520128703775e+18,,,yowoosup aaaa oke oke makasi infonya hyung siapp blacklivesmatters
"Jaman udah modern gini ko masih aja ada yg rasis😡😭

#BlackLivesMatters https://t.co/ZYugjiot6w",1265952245180502017,1245527444011933696,bintang_santika,2020-05-28 10:25:10,0,0,False,False,[],['BlackLivesMatters'],,,,jaman modern ko aja rasis blacklivesmatters
"Sedih bgt ngeliat nya, jujur benci bgt gw sama orang yang rasis, dengan dikatain aja gw udh kesel bgt, apalagi sampe di perlakuin kaya gitu? Sampe merenggut nyawa orang 
#BlackLivesMatters",1265952222132621313,4882314505,ambiarzen,2020-05-28 10:25:04,1,0,False,False,[],['BlackLivesMatters'],,,,sedih bgt ngeliat nya jujur benci bgt gw rasis dikatain aja gw udh kesel bgt sampe perlakuin kaya sampe merenggut nyawa blacklivesmatters
"#BlackLivesMatter 
#JusticeForGeorgeFloyd 
#BlackLivesMatters 

rip otak untuk kalian yg masih suka beda-bedain orang dengan jenis kulit nya 
fix! otak kalian tercerna saat makan https://t.co/IVBikt2Lst",1265952206588534784,1249498370458017792,mulpan00,2020-05-28 10:25:00,18,13,False,False,[],"['BlackLivesMatter', 'JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,blacklivesmatter justiceforgeorgefloyd blacklivesmatters rip otak suka bedabedain kulit nya fix otak tercerna makan
"@bbymochiiii_ serius, mba nya berani bgt 😭👍 #BlackLivesMatters",1265952189551226880,1234403341142093824,epiphonney,2020-05-28 10:24:56,0,0,False,False,['bbymochiiii_'],['BlackLivesMatters'],1.265951468026237e+18,,,bbymochiiii_ serius nya berani bgt blacklivesmatters
"yg uda tag aku thanku so much, aku lagi nahan diri buat hype...but thanku again😭💜

ada yg lebih penting dr woosan huhu.. rasa kemanusiaan w lagi teriris banget, sakit, gak terima, fvk... im so sorry woosan hypenya nanti dulu ya :(

#BlackLivesMatters",1265952114720665600,1255921068763541505,woosanbaby,2020-05-28 10:24:39,1,0,False,False,[],['BlackLivesMatters'],,,,uda tag thanku so much nahan hypebut thanku again dr woosan huhu kemanusiaan w teriris banget sakit gak terima fvk im so sorry woosan hypenya blacklivesmatters
@AVENTAEGER sore #BlackLivesMatters kok dn lu udh berubah? 😁,1265952073499021313,1039853312378458112,taestheticr,2020-05-28 10:24:29,0,0,False,False,['AVENTAEGER'],['BlackLivesMatters'],1.2659501085641114e+18,,,aventaeger sore blacklivesmatters dn udh berubah
"Sama sama manusia, sama sama dari tanah dan bakal jadi tanah,, apa yg mau disombongin? dunia cuma sementara, perbanyak kebaikan bukan kejahatan #BlackLivesMatters https://t.co/CV2TlQRShz",1265951977306906625,1078518273291898880,imyourdoy,2020-05-28 10:24:06,7,7,False,False,[],['BlackLivesMatters'],,,,manusia tanah tanah disombongin dunia perbanyak kebaikan kejahatan blacklivesmatters
"Bru ngeh dengan bginian setelah kasus RIP brother🙏
#GeorgeFloyd #GeorgeFloydWasMurdered #JusticeForFloyd #BlackLivesMatters https://t.co/6pjtsxQ5Us",1265951794972241921,1140161817450143745,_tiyukk,2020-05-28 10:23:22,21,5,False,False,[],"['GeorgeFloyd', 'GeorgeFloydWasMurdered', 'JusticeForFloyd', 'BlackLivesMatters']",,,,bru ngeh bginian rip brother georgefloyd georgefloydwasmurdered justiceforfloyd blacklivesmatters
apapun warna kulitmu kamu tetep cantik dan ganteng. semua org sama dimata tuhan tidak ada yg berbeda cmn hanya mslh fisik. Please do not berate people only because of skin color. #BlackLivesMatter #JusticeForGeorgeFloyd #GeorgeFloyd #BlackLivesMatters https://t.co/h60BjPyLyw,1265951794011598849,1088193987804950528,moonlightjinn,2020-05-28 10:23:22,0,0,False,False,[],"['BlackLivesMatter', 'JusticeForGeorgeFloyd', 'GeorgeFloyd', 'BlackLivesMatters']",,,,apapun warna kulitmu tetep cantik ganteng org dimata tuhan berbeda cmn mslh fisik please not berate people only because skin color blacklivesmatter justiceforgeorgefloyd georgefloyd blacklivesmatters
"#JusticeForGeorgeFloyd
#BlackLivesMatters 
Gak tau lagi mau ngomong apa dari tadi cuma bisa nangis liat videonya 😭😭😭, gk bisa bayangin gimana sakitnya di gituin, dia udh bilang 
""i can't breath"" tapi masih aja 😭 Semua manusia berhak hidup!!
Plis jangan bersikap rasis! https://t.co/rnEA0RjcC5",1265951777561640960,1236682937250111488,cooky1517,2020-05-28 10:23:18,0,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,justiceforgeorgefloyd blacklivesmatters gak tau ngomong nangis liat videonya gk bayangin sakitnya gituin udh bilang i cant breath aja manusia berhak plis bersikap rasis
"Matanya begitu amat dah 😂😂😂
#digitalart #infinitedesign #vector #anime #JusticeForGeorgeFloyd #meteor #animeselcaday #BlackLivesMatters #BLACKPINK #GeorgeFloyd #COVID19 https://t.co/xkQmA7ycr7",1265951762256519169,1246623767746326532,WhoIAm9988,2020-05-28 10:23:15,0,0,False,False,[],"['digitalart', 'infinitedesign', 'vector', 'anime', 'JusticeForGeorgeFloyd', 'meteor', 'animeselcaday', 'BlackLivesMatters', 'BLACKPINK', 'GeorgeFloyd', 'COVID19']",,,,matanya digitalart infinitedesign vector anime justiceforgeorgefloyd meteor animeselcaday blacklivesmatters blackpink georgefloyd covid19
"Itu lutut potong aja kalo gunanya buat bunuh orang. Ga ngotak apa ya. 

Mau Rasis? Bukan jamannya lagi. 
RIP George Floyd
#JusticeForGeorgeFloyd 
#BlackLivesMatters https://t.co/cyQKwHlhHK",1265951594664693760,1255572474768523265,shinedaran,2020-05-28 10:22:35,2,0,True,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,lutut potong aja kalo gunanya bunuh ga ngotak rasis jamannya rip george floyd justiceforgeorgefloyd blacklivesmatters
"#Telangana Ke Nalgonda Me Tenduye Ka Live Attack ki Puri Khabar Dekhiye #MaxNewz Par Aur Subscribe Like Share Kare
https://t.co/pi3dNzTcDl
#thursdaymorning #thursdayvibes #BlackLivesMatters #आर्टिकल_30_हटाओ #SPEAK_UP_INDIA #ThursdayThoughts #hindinews  @sardesairajdeep https://t.co/EAdKYd0shv",1265951569134055425,1249213341005832192,NewzMax,2020-05-28 10:22:28,0,1,False,False,['sardesairajdeep'],"['Telangana', 'MaxNewz', 'thursdaymorning', 'thursdayvibes', 'BlackLivesMatters', 'आर्टिकल_30_हटाओ', 'SPEAK_UP_INDIA', 'ThursdayThoughts', 'hindinews']",,,,telangana nalgonda me tenduye ka live attack ki puri khabar dekhiye maxnewz par aur subscribe like share kare thursdaymorning thursdayvibes blacklivesmatters _30_ speak_up_india thursdaythoughts hindinews sardesairajdeep
"Miris banget. Masa polisi yang SEHARUSNYA menjaga Rakyat... Malah NGEBUNUH Rakyat. Kemana otak nyaaaaa???? 
Dah lahh jan suka beda bedain orang lahhh. Semua orang itu sama di mata tuhan. Jadi, STOP RASISME. 
#BlackLivesMatters 
#BlackLivesMatters 
#BlackLivesMatters https://t.co/sZx5Qx9RYa",1265951508098580483,1146028181243097088,h_safarina,2020-05-28 10:22:14,1,0,False,False,[],"['BlackLivesMatters', 'BlackLivesMatters', 'BlackLivesMatters']",,,,miris banget polisi menjaga rakyat ngebunuh rakyat otak nyaaaaa l jan suka beda bedain l mata tuhan stop rasisme blacklivesmatters blacklivesmatters blacklivesmatters
#BlackLivesMatters sumpah sedih bgt 😭,1265951378653851649,1215237823130783744,markasepisan,2020-05-28 10:21:43,0,0,False,False,[],['BlackLivesMatters'],,,,blacklivesmatters sumpah sedih bgt
"Mau putih, mau hitam, mau pink pun sekalipun, apakah pantas di beda2kan? 
#BlackLivesMatters #BlackLivesMatter https://t.co/xSeKseHzYM",1265951336509485056,1237580017531367424,Mochii_Armyy_,2020-05-28 10:21:33,2,0,False,False,[],"['BlackLivesMatters', 'BlackLivesMatter']",,,,putih hitam pink beda2kan blacklivesmatters blacklivesmatter
"Teume dan blink sama seluruh kpopers. Ayo kita sama sama bikin petisi. Ini udah bukan tindakan manusia lagi
#GeorgeFloyd
#JusticeForGeorgeFloyd
#BlackLivesMatters https://t.co/7Re9QmPbIV",1265951278770851840,1145558831323238401,juni36art,2020-05-28 10:21:19,3,0,False,False,[],"['GeorgeFloyd', 'JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,teume blink kpopers ayo bikin petisi tindakan manusia georgefloyd justiceforgeorgefloyd blacklivesmatters
"@RanbetterRan itu kak, coba cek #JusticeForGeorgeFloyd #BlackLivesMatters",1265951133421338624,1194380826764402689,mrsbahng,2020-05-28 10:20:45,0,0,False,False,['RanbetterRan'],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",1.2659500999029187e+18,,,ranbetterran kak coba cek justiceforgeorgefloyd blacklivesmatters
